Grid_Number,primary_school
516,27.0
517,29.0
518,26.0
519,23.0
520,17.0
521,16.0
522,18.0
523,18.0
524,17.0
525,13.0
526,6.0
527,5.0
528,3.0
529,3.0
530,3.0
531,3.0
532,0.0
533,0.0
534,1.0
535,1.0
536,1.0
537,1.0
538,1.0
539,1.0
540,2.0
541,2.0
542,4.0
543,5.0
544,11.0
545,17.0
546,19.0
547,24.0
548,9.0
549,10.0
550,5.0
551,6.0
552,5.0
553,6.0
554,24.0
555,23.0
556,21.0
557,18.0
558,18.0
559,19.0
560,19.0
561,21.0
562,16.0
563,9.0
564,9.0
565,6.0
566,1.0
567,2.0
568,2.0
569,3.0
570,0.0
571,0.0
572,0.0
573,0.0
574,1.0
575,1.0
576,1.0
577,1.0
578,2.0
579,2.0
580,2.0
581,5.0
582,9.0
583,14.0
584,14.0
585,18.0
586,8.0
587,7.0
588,5.0
589,27.0
590,26.0
591,22.0
592,7.0
593,8.0
594,17.0
595,7.0
596,18.0
597,18.0
598,20.0
599,20.0
600,18.0
601,14.0
602,11.0
603,8.0
604,6.0
605,3.0
606,4.0
607,4.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,1.0
614,1.0
615,1.0
616,1.0
617,2.0
618,3.0
619,3.0
620,8.0
621,12.0
622,13.0
623,14.0
624,6.0
625,16.0
626,18.0
627,22.0
628,22.0
629,20.0
630,18.0
631,18.0
632,7.0
633,6.0
634,7.0
635,5.0
636,25.0
637,33.0
638,31.0
639,31.0
640,21.0
641,16.0
642,13.0
643,9.0
644,5.0
645,4.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,1.0
652,1.0
653,1.0
654,1.0
655,1.0
656,3.0
657,3.0
658,5.0
659,9.0
660,9.0
661,9.0
662,11.0
663,13.0
664,18.0
665,16.0
666,16.0
667,13.0
668,14.0
669,16.0
670,14.0
671,17.0
672,5.0
673,6.0
674,32.0
675,34.0
676,36.0
677,34.0
678,33.0
679,26.0
680,17.0
681,14.0
682,8.0
683,7.0
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,0.0
690,1.0
691,1.0
692,1.0
693,1.0
694,2.0
695,2.0
696,2.0
697,4.0
698,8.0
699,8.0
700,8.0
701,10.0
702,10.0
703,13.0
704,11.0
705,10.0
706,14.0
707,14.0
708,13.0
709,21.0
710,27.0
711,31.0
712,8.0
713,36.0
714,36.0
715,34.0
716,36.0
717,35.0
718,21.0
719,14.0
720,12.0
721,7.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,0.0
728,0.0
729,1.0
730,1.0
731,1.0
732,2.0
733,2.0
734,2.0
735,2.0
736,6.0
737,6.0
738,7.0
739,7.0
740,6.0
741,7.0
742,6.0
743,6.0
744,7.0
745,11.0
746,14.0
747,20.0
748,29.0
749,33.0
750,33.0
751,36.0
752,34.0
753,36.0
754,35.0
755,36.0
756,25.0
757,14.0
758,12.0
759,7.0
760,0.0
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,1.0
769,1.0
770,1.0
771,2.0
772,2.0
773,2.0
774,2.0
775,2.0
776,4.0
777,4.0
778,4.0
779,1.0
780,2.0
781,5.0
782,5.0
783,6.0
784,8.0
785,13.0
786,23.0
787,30.0
788,35.0
789,33.0
790,34.0
791,35.0
792,35.0
793,35.0
794,24.0
795,17.0
796,12.0
797,7.0
798,0.0
799,0.0
800,0.0
801,0.0
802,0.0
803,0.0
804,0.0
805,0.0
806,0.0
807,1.0
808,1.0
809,1.0
810,2.0
811,2.0
812,2.0
813,2.0
814,2.0
815,2.0
816,1.0
817,1.0
818,1.0
819,1.0
820,2.0
821,2.0
822,3.0
823,11.0
824,21.0
825,26.0
826,33.0
827,33.0
828,33.0
829,35.0
830,35.0
831,32.0
832,24.0
833,15.0
834,11.0
835,7.0
