Grid_Number,hospital
1646,5.0
1647,19.0
1648,6.0
1649,17.0
1650,6.0
1651,3.0
1652,5.0
1653,0.0
1677,12.0
1678,11.0
1681,22.0
1690,24.0
1691,0.0
1692,4.0
1693,14.0
1694,9.0
1695,20.0
1696,8.0
1697,17.0
1698,13.0
1699,17.0
1700,2.0
1701,2.0
1702,4.0
1703,3.0
1720,1.0
1721,7.0
1724,9.0
1725,15.0
1731,13.0
1739,18.0
1740,14.0
1741,8.0
1742,16.0
1743,3.0
1744,9.0
1745,13.0
1746,6.0
1747,0.0
1748,10.0
1749,2.0
1750,4.0
1751,12.0
1773,2.0
1774,1.0
1780,20.0
1788,8.0
1789,23.0
1790,11.0
1791,14.0
1792,20.0
1793,6.0
1794,15.0
1796,2.0
1797,6.0
1798,26.0
1799,7.0
1800,3.0
1824,19.0
1826,15.0
1828,28.0
1829,32.0
1837,13.0
1838,9.0
1839,10.0
1840,19.0
1841,12.0
1842,17.0
1843,17.0
1844,11.0
1845,4.0
1846,4.0
1847,5.0
1848,2.0
1874,27.0
1875,16.0
1878,23.0
1879,7.0
1885,27.0
1886,13.0
1887,11.0
1888,14.0
1892,7.0
1893,7.0
1894,7.0
1895,3.0
1918,0.0
1920,7.0
1921,7.0
1924,7.0
1927,8.0
1928,9.0
1934,8.0
1935,9.0
1936,19.0
1937,4.0
1940,0.0
1941,7.0
1942,7.0
1943,9.0
1964,0.0
1969,10.0
1970,18.0
1971,19.0
1972,9.0
1974,15.0
1975,8.0
1976,12.0
1977,7.0
1978,3.0
1983,36.0
1984,14.0
1985,13.0
1986,4.0
2018,5.0
2019,12.0
2022,30.0
2023,13.0
2024,14.0
2025,18.0
2026,15.0
2027,25.0
2030,0.0
2031,4.0
2033,27.0
2040,1.0
2041,6.0
2068,11.0
2070,22.0
2071,22.0
2072,27.0
2073,11.0
2074,9.0
2075,16.0
2076,9.0
2077,0.0
2084,9.0
2085,5.0
2086,5.0
2087,4.0
2088,17.0
2089,3.0
2090,1.0
2091,5.0
2118,5.0
2119,3.0
2120,16.0
2122,6.0
2123,8.0
2124,11.0
2125,3.0
2132,5.0
2133,15.0
2134,12.0
2135,16.0
2136,12.0
2137,17.0
2138,26.0
2139,14.0
2140,18.0
2167,0.0
2168,3.0
2169,7.0
2170,3.0
2171,10.0
2172,20.0
2177,2.0
2178,11.0
2179,18.0
2180,18.0
2181,5.0
2182,13.0
2183,10.0
2184,7.0
2185,15.0
2186,17.0
2187,13.0
2188,14.0
2189,8.0
2215,4.0
2216,3.0
2217,4.0
2218,4.0
2220,7.0
2221,42.0
2226,22.0
2227,2.0
2228,16.0
2229,21.0
2230,10.0
2231,19.0
2232,12.0
2233,17.0
2234,7.0
2235,13.0
2236,14.0
2263,22.0
2264,7.0
2265,3.0
2266,3.0
2267,16.0
2268,18.0
2269,30.0
2274,24.0
2275,8.0
2276,18.0
2277,8.0
2278,16.0
2279,6.0
2280,13.0
2281,23.0
2282,23.0
2283,11.0
2284,12.0
2312,12.0
2313,13.0
2314,10.0
2315,5.0
2316,4.0
2317,28.0
2323,10.0
2324,7.0
2325,15.0
2326,15.0
2327,11.0
2328,26.0
2329,8.0
2330,10.0
2331,15.0
2332,7.0
2333,14.0
2334,2.0
2362,5.0
2364,0.0
2365,6.0
2372,14.0
2373,16.0
2374,9.0
2375,6.0
2377,16.0
2378,12.0
2379,11.0
2380,12.0
2381,6.0
2382,3.0
2383,2.0
2411,14.0
2412,1.0
2421,6.0
2422,9.0
2423,2.0
2471,13.0
2472,6.0
