Grid_Number,bank
552,3.0
553,3.0
554,2.0
555,3.0
556,3.0
557,4.0
558,0.0
559,2.0
560,24.0
561,24.0
562,22.0
563,18.0
564,16.0
565,4.0
566,3.0
567,3.0
568,7.0
569,7.0
570,9.0
571,9.0
572,12.0
573,11.0
574,12.0
575,12.0
576,12.0
577,7.0
578,2.0
579,2.0
580,2.0
581,5.0
582,5.0
583,5.0
584,5.0
585,5.0
586,5.0
587,5.0
588,1.0
589,2.0
590,4.0
591,4.0
592,4.0
593,3.0
594,3.0
595,32.0
596,32.0
597,29.0
598,27.0
599,17.0
600,3.0
601,4.0
602,3.0
603,5.0
604,7.0
605,6.0
606,8.0
607,9.0
608,11.0
609,11.0
610,11.0
611,10.0
612,2.0
613,2.0
614,3.0
615,4.0
616,5.0
617,6.0
618,6.0
619,5.0
620,5.0
621,5.0
622,4.0
623,4.0
624,1.0
625,2.0
626,3.0
627,3.0
628,3.0
629,3.0
630,35.0
631,35.0
632,33.0
633,32.0
634,23.0
635,4.0
636,4.0
637,5.0
638,5.0
639,7.0
640,8.0
641,6.0
642,6.0
643,9.0
644,9.0
645,6.0
646,2.0
647,2.0
648,3.0
649,4.0
650,7.0
651,7.0
652,6.0
653,6.0
654,5.0
655,4.0
656,4.0
657,4.0
658,4.0
659,2.0
660,2.0
661,2.0
662,3.0
663,3.0
664,3.0
665,35.0
666,35.0
667,35.0
668,34.0
669,25.0
670,4.0
671,5.0
672,4.0
673,4.0
674,5.0
675,6.0
676,8.0
677,6.0
678,7.0
679,6.0
680,3.0
681,3.0
682,4.0
683,5.0
684,4.0
685,8.0
686,8.0
687,7.0
688,6.0
689,7.0
690,5.0
691,5.0
692,5.0
693,4.0
694,4.0
695,4.0
696,4.0
697,4.0
698,4.0
699,2.0
700,36.0
701,36.0
702,34.0
703,30.0
704,25.0
705,11.0
706,5.0
707,6.0
708,6.0
709,6.0
710,4.0
711,6.0
712,6.0
713,6.0
714,4.0
715,3.0
716,3.0
717,5.0
718,6.0
719,6.0
720,9.0
721,9.0
722,7.0
723,8.0
724,8.0
725,7.0
726,6.0
727,6.0
728,8.0
729,4.0
730,4.0
731,4.0
732,4.0
733,4.0
734,4.0
735,31.0
736,32.0
737,28.0
738,28.0
739,22.0
740,15.0
741,6.0
742,6.0
743,6.0
744,6.0
745,7.0
746,6.0
747,6.0
748,5.0
749,4.0
750,4.0
751,5.0
752,8.0
753,9.0
754,7.0
755,9.0
756,9.0
757,9.0
758,9.0
759,9.0
760,8.0
761,6.0
762,7.0
763,8.0
764,6.0
765,4.0
766,4.0
767,4.0
768,4.0
769,4.0
770,27.0
771,27.0
772,24.0
773,22.0
774,22.0
775,14.0
776,6.0
777,6.0
778,6.0
779,9.0
780,10.0
781,10.0
782,10.0
783,8.0
784,9.0
785,10.0
786,12.0
787,14.0
788,12.0
789,10.0
790,7.0
791,9.0
792,10.0
793,10.0
794,9.0
795,9.0
796,6.0
797,8.0
798,7.0
799,6.0
800,6.0
801,4.0
802,4.0
803,4.0
804,4.0
805,22.0
806,22.0
807,22.0
808,22.0
809,22.0
810,10.0
811,7.0
812,7.0
813,9.0
814,10.0
815,10.0
816,10.0
817,12.0
818,10.0
819,15.0
820,14.0
821,15.0
822,20.0
823,21.0
824,17.0
825,14.0
826,8.0
827,11.0
828,12.0
829,11.0
830,9.0
831,7.0
832,8.0
833,5.0
834,5.0
835,6.0
836,4.0
837,4.0
838,4.0
839,4.0
840,22.0
841,22.0
842,22.0
843,20.0
844,17.0
845,7.0
846,6.0
847,8.0
848,10.0
849,11.0
850,10.0
851,11.0
852,14.0
853,12.0
854,16.0
855,16.0
856,19.0
857,22.0
858,21.0
859,22.0
860,17.0
861,12.0
862,11.0
863,12.0
864,12.0
865,9.0
866,7.0
867,7.0
868,7.0
869,5.0
870,6.0
871,5.0
872,5.0
873,5.0
874,5.0
875,19.0
876,19.0
877,18.0
878,18.0
879,12.0
880,6.0
881,6.0
882,9.0
883,9.0
884,12.0
885,12.0
886,13.0
887,14.0
888,19.0
889,21.0
890,25.0
891,10.0
892,6.0
893,22.0
894,23.0
895,18.0
896,17.0
897,14.0
898,9.0
899,9.0
900,7.0
901,5.0
902,7.0
903,7.0
904,7.0
905,6.0
906,4.0
907,5.0
908,5.0
909,4.0
910,15.0
911,15.0
912,12.0
913,11.0
914,6.0
915,5.0
916,6.0
917,9.0
918,9.0
919,11.0
920,12.0
921,14.0
922,15.0
923,28.0
924,34.0
925,37.0
926,11.0
927,10.0
928,32.0
929,25.0
930,22.0
931,19.0
932,14.0
933,10.0
934,8.0
935,6.0
936,6.0
937,5.0
938,7.0
939,8.0
940,6.0
941,4.0
942,4.0
943,4.0
944,4.0
945,9.0
946,11.0
947,8.0
948,5.0
949,4.0
950,4.0
951,5.0
952,9.0
953,10.0
954,12.0
955,12.0
956,14.0
957,21.0
958,32.0
959,36.0
960,39.0
961,11.0
962,12.0
963,42.0
964,32.0
965,24.0
966,23.0
967,16.0
968,13.0
969,8.0
970,6.0
971,6.0
972,5.0
973,7.0
974,8.0
975,5.0
976,4.0
977,4.0
978,4.0
979,3.0
980,8.0
981,8.0
982,8.0
983,7.0
984,3.0
985,4.0
986,4.0
987,7.0
988,8.0
989,9.0
990,11.0
991,20.0
992,23.0
993,34.0
994,40.0
995,45.0
996,13.0
997,11.0
998,43.0
999,42.0
1000,33.0
1001,26.0
1002,18.0
1003,14.0
1004,10.0
1005,8.0
1006,7.0
1007,6.0
1008,6.0
1009,5.0
1010,5.0
1011,4.0
1012,4.0
1013,3.0
1014,2.0
1015,7.0
1016,7.0
1017,7.0
1018,7.0
1019,6.0
1020,2.0
1021,4.0
1022,5.0
1023,8.0
1024,9.0
1025,9.0
1026,16.0
1027,26.0
1028,33.0
1029,39.0
1030,43.0
1031,16.0
1032,10.0
1033,47.0
1034,47.0
1035,36.0
1036,22.0
1037,19.0
1038,13.0
1039,10.0
1040,8.0
1041,7.0
1042,5.0
1043,4.0
1044,5.0
1045,4.0
1046,2.0
1047,2.0
1048,2.0
1049,2.0
1050,6.0
1051,6.0
1052,6.0
1053,7.0
1054,7.0
1055,3.0
1056,2.0
1057,2.0
1058,6.0
1059,7.0
1060,8.0
1061,17.0
1062,27.0
1063,29.0
1064,36.0
1065,16.0
1066,17.0
1067,11.0
1068,51.0
1069,47.0
1070,35.0
1071,24.0
1072,18.0
1073,15.0
1074,12.0
1075,10.0
1076,7.0
1077,4.0
1078,4.0
1079,5.0
1080,4.0
1081,2.0
1082,2.0
1083,2.0
1084,2.0
1085,6.0
1086,6.0
1087,6.0
1088,7.0
1089,0.0
1090,4.0
1091,2.0
1092,2.0
1093,3.0
1094,5.0
1095,8.0
1096,17.0
1097,24.0
1098,26.0
1099,31.0
1100,39.0
1101,48.0
1102,49.0
1103,48.0
1104,46.0
1105,34.0
1106,28.0
1107,21.0
1108,20.0
1109,14.0
1110,11.0
1111,11.0
1112,7.0
1113,6.0
1114,5.0
1115,4.0
1116,3.0
1117,3.0
1118,3.0
1119,3.0
1120,6.0
1121,6.0
1122,6.0
1123,6.0
1124,0.0
1125,5.0
1126,2.0
1127,2.0
1128,2.0
1129,4.0
1130,4.0
1131,12.0
1132,21.0
1133,23.0
1134,26.0
1135,35.0
1136,38.0
1137,44.0
1138,47.0
1139,44.0
1140,36.0
1141,28.0
1142,25.0
1143,19.0
1144,19.0
1145,13.0
1146,13.0
1147,11.0
1148,7.0
1149,6.0
1150,5.0
1151,5.0
1152,3.0
1153,3.0
1154,3.0
1155,6.0
1156,6.0
1157,6.0
1158,6.0
1159,6.0
1160,3.0
1161,2.0
1162,2.0
1163,1.0
1164,2.0
1165,5.0
1166,7.0
1167,16.0
1168,23.0
1169,29.0
1170,32.0
1171,35.0
1172,39.0
1173,42.0
1174,9.0
1175,31.0
1176,30.0
1177,36.0
1178,32.0
1179,27.0
1180,28.0
1181,25.0
1182,19.0
1183,16.0
1184,13.0
1185,5.0
1186,6.0
1187,4.0
1188,3.0
1189,3.0
1190,6.0
1191,6.0
1192,6.0
1193,6.0
1194,5.0
1195,3.0
1196,1.0
1197,1.0
1198,1.0
1199,1.0
1200,1.0
1201,6.0
1202,11.0
1203,16.0
1204,26.0
1205,30.0
1206,35.0
1207,36.0
1208,36.0
1209,31.0
1210,33.0
1211,38.0
1212,37.0
1213,36.0
1214,39.0
1215,4.0
1216,45.0
1217,34.0
1218,31.0
1219,21.0
1220,16.0
1221,11.0
1222,3.0
1223,2.0
1224,2.0
1225,6.0
1226,6.0
1227,6.0
1228,6.0
1229,3.0
1230,1.0
1231,1.0
1232,1.0
1233,1.0
1234,1.0
1235,1.0
1236,3.0
1237,4.0
1238,7.0
1239,15.0
1240,23.0
1241,30.0
1242,26.0
1243,31.0
1244,34.0
1245,6.0
1246,43.0
1247,48.0
1248,54.0
1249,53.0
1250,6.0
1251,57.0
1252,54.0
1253,41.0
1254,30.0
1255,24.0
1256,11.0
1257,8.0
1258,4.0
1259,2.0
1260,6.0
1261,6.0
1262,7.0
1263,4.0
1264,2.0
1265,1.0
1266,1.0
1267,1.0
1268,1.0
1269,1.0
1270,1.0
1271,2.0
1272,4.0
1273,6.0
1274,8.0
1275,15.0
1276,19.0
1277,23.0
1278,26.0
1279,32.0
1280,51.0
1281,6.0
1282,9.0
1283,14.0
1284,14.0
1285,11.0
1286,11.0
1287,10.0
1288,10.0
1289,6.0
1290,29.0
1291,21.0
1292,12.0
1293,7.0
1294,2.0
1295,4.0
1296,3.0
1297,3.0
1298,2.0
1299,2.0
1300,2.0
1301,2.0
1302,1.0
1303,1.0
1304,1.0
1305,1.0
1306,2.0
1307,3.0
1308,5.0
1309,8.0
1310,11.0
1311,17.0
1312,28.0
1313,38.0
1314,53.0
1315,65.0
1316,6.0
1317,14.0
1318,15.0
1319,16.0
1320,23.0
1321,21.0
1322,21.0
1323,14.0
1324,8.0
1325,40.0
1326,28.0
1327,20.0
1328,14.0
1329,5.0
1330,2.0
1331,2.0
1332,2.0
1333,4.0
1334,4.0
1335,4.0
1336,2.0
1337,1.0
1338,1.0
1339,1.0
1340,3.0
1341,3.0
1342,3.0
1343,3.0
1344,7.0
1345,11.0
1346,23.0
1347,33.0
1348,43.0
1349,56.0
1350,68.0
1351,83.0
1352,15.0
1353,19.0
1354,25.0
1355,31.0
1356,28.0
1357,25.0
1358,19.0
1359,13.0
1360,7.0
1361,41.0
1362,25.0
1363,20.0
1364,12.0
1365,2.0
1366,2.0
1367,7.0
1368,10.0
1369,10.0
1370,10.0
1371,6.0
1372,4.0
1373,1.0
1374,3.0
1375,3.0
1376,3.0
1377,5.0
1378,6.0
1379,7.0
1380,18.0
1381,26.0
1382,39.0
1383,42.0
1384,56.0
1385,78.0
1386,94.0
1387,116.0
1388,128.0
1389,31.0
1390,31.0
1391,38.0
1392,34.0
1393,17.0
1394,12.0
1395,6.0
1396,4.0
1397,36.0
1398,21.0
1399,16.0
1400,2.0
1401,10.0
1402,10.0
1403,10.0
1404,10.0
1405,10.0
1406,10.0
1407,6.0
1408,4.0
1409,3.0
1410,3.0
1411,4.0
1412,6.0
1413,6.0
1414,7.0
1415,18.0
1416,25.0
1417,36.0
1418,50.0
1419,62.0
1420,24.0
1421,21.0
1422,22.0
1423,22.0
1424,29.0
1425,41.0
1426,41.0
1427,35.0
1428,22.0
1429,125.0
1430,13.0
1431,11.0
1432,50.0
1433,44.0
1434,19.0
1435,5.0
1436,10.0
1437,10.0
1438,10.0
1439,10.0
1440,10.0
1441,10.0
1442,10.0
1443,5.0
1444,3.0
1445,3.0
1446,5.0
1447,6.0
1448,6.0
1449,8.0
1450,17.0
1451,27.0
1452,38.0
1453,52.0
1454,20.0
1455,29.0
1456,25.0
1457,23.0
1458,28.0
1459,29.0
1460,33.0
1461,37.0
1462,28.0
1463,161.0
1464,147.0
1465,16.0
1466,89.0
1467,58.0
1468,48.0
1469,44.0
1470,10.0
1471,0.0
1472,0.0
1473,11.0
1474,11.0
1475,10.0
1476,10.0
1477,10.0
1478,7.0
1479,3.0
1480,3.0
1481,5.0
1482,6.0
1483,6.0
1484,8.0
1485,18.0
1486,29.0
1487,43.0
1488,49.0
1489,18.0
1490,76.0
1491,27.0
1492,27.0
1493,23.0
1494,30.0
1495,29.0
1496,34.0
1497,31.0
1498,24.0
1499,153.0
1500,128.0
1501,101.0
1502,68.0
1503,50.0
1504,43.0
1505,0.0
1506,0.0
1507,11.0
1508,0.0
1509,9.0
1510,11.0
1511,10.0
1512,10.0
1513,8.0
1514,2.0
1515,3.0
1516,5.0
1517,6.0
1518,6.0
1519,6.0
1520,19.0
1521,28.0
1522,37.0
1523,51.0
1524,17.0
1525,74.0
1526,19.0
1527,20.0
1528,19.0
1529,29.0
1530,27.0
1531,33.0
1532,31.0
1533,23.0
1534,30.0
1535,35.0
1536,106.0
1537,78.0
1538,52.0
1539,45.0
1540,0.0
1541,11.0
1542,11.0
1543,11.0
1544,9.0
1545,11.0
1546,11.0
1547,9.0
1548,8.0
1549,2.0
1550,3.0
1551,5.0
1552,6.0
1553,6.0
1554,8.0
1555,13.0
1556,24.0
1557,33.0
1558,44.0
1559,61.0
1560,71.0
1561,95.0
1562,17.0
1563,16.0
1564,21.0
1565,19.0
1566,148.0
1567,32.0
1568,38.0
1569,44.0
1570,121.0
1571,30.0
1572,81.0
1573,67.0
1574,51.0
1575,8.0
1576,11.0
1577,11.0
1578,11.0
1579,11.0
1580,11.0
1581,10.0
1582,9.0
1583,8.0
1584,2.0
1585,2.0
1586,5.0
1587,6.0
1588,6.0
1589,8.0
1590,10.0
1591,17.0
1592,30.0
1593,39.0
1594,51.0
1595,61.0
1596,76.0
1597,15.0
1598,14.0
1599,21.0
1600,143.0
1601,139.0
1602,36.0
1603,49.0
1604,35.0
1605,46.0
1606,106.0
1607,90.0
1608,76.0
1609,48.0
1610,6.0
1611,10.0
1612,10.0
1613,10.0
1614,10.0
1615,10.0
1616,10.0
1617,10.0
1618,1.0
1619,2.0
1620,2.0
1621,3.0
1622,4.0
1623,6.0
1624,6.0
1625,8.0
1626,9.0
1627,17.0
1628,36.0
1629,42.0
1630,52.0
1631,56.0
1632,12.0
1633,73.0
1634,97.0
1635,19.0
1636,121.0
1637,34.0
1638,43.0
1639,38.0
1640,113.0
1641,108.0
1642,94.0
1643,69.0
1644,47.0
1645,3.0
1646,8.0
1647,11.0
1648,11.0
1649,10.0
1650,10.0
1651,11.0
1652,7.0
1653,1.0
1654,1.0
1655,1.0
1656,2.0
1657,3.0
1658,5.0
1659,5.0
1660,8.0
1661,9.0
1662,9.0
1663,18.0
1664,20.0
1665,30.0
1666,41.0
1667,10.0
1668,12.0
1669,76.0
1670,95.0
1671,98.0
1672,99.0
1673,114.0
1674,110.0
1675,107.0
1676,100.0
1677,88.0
1678,65.0
1679,42.0
1680,3.0
1681,3.0
1682,8.0
1683,9.0
1684,10.0
1685,9.0
1686,6.0
1687,2.0
1688,2.0
1689,2.0
1690,1.0
1691,1.0
1692,1.0
1693,1.0
1694,3.0
1695,5.0
1696,7.0
1697,6.0
1698,10.0
1699,17.0
1700,27.0
1701,32.0
1702,35.0
1703,49.0
1704,60.0
1705,76.0
1706,86.0
1707,88.0
1708,92.0
1709,96.0
1710,110.0
1711,98.0
1712,79.0
1713,54.0
1714,37.0
1715,3.0
1716,3.0
1717,3.0
1718,4.0
1719,4.0
1720,4.0
1721,3.0
1722,2.0
1723,2.0
1724,2.0
1725,2.0
1726,1.0
1727,1.0
1728,1.0
1729,2.0
1730,3.0
1731,4.0
1732,6.0
1733,8.0
1734,14.0
1735,19.0
1736,23.0
1737,22.0
1738,30.0
1739,45.0
1740,55.0
1741,73.0
1742,71.0
1743,67.0
1744,71.0
1745,96.0
1746,86.0
1747,67.0
1748,38.0
1749,31.0
1750,3.0
1751,3.0
1752,3.0
1753,4.0
1754,4.0
1755,4.0
1756,3.0
1757,2.0
1758,2.0
1759,2.0
1760,2.0
1761,1.0
1762,1.0
1763,1.0
1764,1.0
1765,2.0
1766,3.0
1767,4.0
1768,6.0
1769,9.0
1770,14.0
1771,16.0
1772,20.0
1773,24.0
1774,29.0
1775,44.0
1776,42.0
1777,54.0
1778,58.0
1779,67.0
1780,74.0
1781,64.0
1782,45.0
1783,41.0
1784,32.0
1785,2.0
1786,3.0
1787,3.0
1788,4.0
1789,4.0
1790,3.0
1791,3.0
1792,2.0
1793,2.0
1794,2.0
1795,2.0
1796,1.0
1797,1.0
1798,2.0
1799,1.0
1800,3.0
1801,4.0
1802,3.0
1803,3.0
1804,7.0
1805,6.0
1806,10.0
1807,14.0
1808,20.0
1809,23.0
1810,29.0
1811,34.0
1812,35.0
1813,46.0
1814,52.0
1815,54.0
1816,52.0
1817,42.0
1818,40.0
1819,34.0
1820,2.0
1821,2.0
1822,3.0
1823,3.0
1824,3.0
1825,3.0
1826,3.0
1827,2.0
1828,2.0
1829,2.0
1830,2.0
1831,2.0
1832,2.0
1833,4.0
1834,4.0
1835,4.0
1836,3.0
1837,3.0
1838,3.0
1839,2.0
1840,4.0
1841,5.0
1842,7.0
1843,10.0
1844,10.0
1845,16.0
1846,21.0
1847,23.0
1848,36.0
1849,39.0
1850,44.0
1851,47.0
1852,47.0
1853,41.0
1854,37.0
1855,2.0
1856,2.0
1857,2.0
1858,3.0
1859,3.0
1860,3.0
1861,0.0
1862,2.0
1863,2.0
1864,2.0
1865,3.0
1866,2.0
1867,4.0
1868,4.0
1869,4.0
1870,4.0
1871,4.0
1872,3.0
1873,3.0
1874,4.0
1875,3.0
1876,5.0
1877,5.0
1878,5.0
1879,11.0
1880,16.0
1881,19.0
1882,21.0
1883,31.0
1884,39.0
1885,41.0
1886,47.0
1887,59.0
1888,57.0
1889,49.0
1890,2.0
1891,2.0
1892,2.0
1893,3.0
1894,3.0
1895,0.0
1896,2.0
1897,2.0
1898,2.0
1899,2.0
1900,3.0
1901,2.0
1902,4.0
1903,4.0
1904,0.0
1905,0.0
1906,4.0
1907,4.0
1908,3.0
1909,4.0
1910,2.0
1911,5.0
1912,5.0
1913,5.0
1914,7.0
1915,14.0
1916,18.0
1917,20.0
1918,30.0
1919,38.0
1920,48.0
1921,58.0
1922,61.0
1923,60.0
1924,56.0
1925,2.0
1926,2.0
1927,2.0
1928,3.0
1929,0.0
1930,3.0
1931,2.0
1932,2.0
1933,2.0
1934,3.0
1935,3.0
1936,2.0
1937,4.0
1938,0.0
1939,0.0
1940,0.0
1941,4.0
1942,4.0
1943,3.0
1944,3.0
1945,2.0
1946,4.0
1947,4.0
1948,5.0
1949,7.0
1950,9.0
1951,13.0
1952,16.0
1953,26.0
1954,40.0
1955,57.0
1956,69.0
1957,64.0
1958,59.0
1959,55.0
1960,0.0
1961,2.0
1962,2.0
1963,2.0
1964,3.0
1965,2.0
1966,2.0
1967,2.0
1968,2.0
1969,3.0
1970,2.0
1971,2.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,4.0
1978,3.0
1979,3.0
1980,3.0
1981,4.0
1982,4.0
1983,4.0
1984,5.0
1985,9.0
1986,10.0
1987,17.0
1988,30.0
1989,44.0
1990,58.0
1991,63.0
1992,63.0
1993,61.0
1994,54.0
1995,1.0
1996,1.0
1997,1.0
1998,1.0
1999,1.0
2000,1.0
2001,2.0
2002,2.0
2003,1.0
2004,2.0
2005,2.0
2006,2.0
2007,0.0
2008,0.0
2009,0.0
2010,0.0
2011,0.0
2012,0.0
2013,3.0
2014,3.0
2015,1.0
2016,2.0
2017,3.0
2018,3.0
2019,4.0
2020,6.0
2021,10.0
2022,17.0
2023,29.0
2024,40.0
2025,52.0
2026,58.0
2027,58.0
2028,55.0
2029,45.0
2030,1.0
2031,1.0
2032,1.0
2033,1.0
2034,1.0
2035,1.0
2036,1.0
2037,1.0
2038,1.0
2039,1.0
2040,2.0
2041,2.0
2042,0.0
2043,0.0
2044,0.0
2045,0.0
2046,0.0
2047,0.0
2048,3.0
2049,3.0
2050,1.0
2051,1.0
2052,2.0
2053,3.0
2054,4.0
2055,5.0
2056,11.0
2057,17.0
2058,28.0
2059,38.0
2060,49.0
2061,52.0
2062,51.0
2063,49.0
2064,47.0
2065,1.0
2066,1.0
2067,1.0
2068,1.0
2069,1.0
2070,1.0
2071,1.0
2072,1.0
2073,1.0
2074,1.0
2075,2.0
2076,2.0
2077,0.0
2078,0.0
2079,0.0
2080,0.0
2081,0.0
2082,3.0
2083,3.0
2084,3.0
2085,1.0
2086,1.0
2087,1.0
2088,2.0
2089,3.0
2090,4.0
2091,9.0
2092,17.0
2093,23.0
2094,33.0
2095,43.0
2096,50.0
2097,46.0
2098,47.0
2099,41.0
2100,0.0
2101,1.0
2102,1.0
2103,1.0
2104,0.0
2105,1.0
2106,1.0
2107,1.0
2108,1.0
2109,1.0
2110,1.0
2111,2.0
2112,2.0
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,3.0
2118,3.0
2119,1.0
2120,1.0
2121,1.0
2122,1.0
2123,1.0
2124,1.0
2125,1.0
2126,5.0
2127,10.0
2128,19.0
2129,23.0
2130,36.0
2131,36.0
2132,39.0
2133,39.0
2134,39.0
